episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
58,150058,collision,False,True,False,135,-48.14319123164316,0.0386419234405083,0.08200854026244242,0.8368955590035555,0.0005542397086906896,2,0.6464892054356277,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.732046252180111,1.5689951291434896,1.5081844483186513,1.2416868949900837
59,150059,success,True,False,False,17,143.98769521676974,0.004504618487079543,0.008046326268352,0.8486187513589832,0.0007200358951714291,2,0.6881601535950381,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7278179370251758,1.5005032202315924,1.6067821954712354,1.15265268828478
60,150060,success,True,False,False,21,150.73078003054712,0.0022831202435665823,0.008181833934133853,0.8721514249548832,0.000677731525255233,2,0.6123501218942564,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.73165288307154,1.688487431106167,1.6447341321297269,1.255469754660195
61,150061,success,True,False,False,63,203.9675690407348,0.004724910186626723,0.007794908075469675,0.8003540862582962,0.0005776916895183331,2,0.6213381678649234,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7155533261159026,1.4134373261553668,1.1241896288318565,0.8537619775993314
62,150062,success,True,False,False,33,168.64909923042188,0.003374422217579439,0.008019153861060557,0.8720652611068781,0.0006192226294823753,2,0.5940964962823628,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.728142627694348,1.5303260845676112,1.5402042625308987,1.2085189852295317
63,150063,collision,False,True,False,6,-295.6464103922431,0.05841928934753289,0.04776507537003016,0.8475879023663506,0.0006068218967843262,2,0.6230554162148303,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.312856516829838,0.9114761543863527,1.1539488776614686,0.5318505791315356
64,150064,collision,False,True,False,6,-293.3639539138351,0.055094896997756104,0.04910435951792713,0.8930754591979663,0.0006292165905465855,2,0.6875548228817112,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.5200178683958294,1.5045819577832602,1.425513738247045,0.8592610496663079
65,150065,collision,False,True,False,6,-296.77168027513915,0.06102726504079187,0.0482690430139735,0.8181241988946668,0.0007603256419871959,2,0.5557483443003024,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.2721138528240665,0.8964159474829033,1.1386039315705678,0.5353918157894962
66,150066,collision,False,True,False,6,-295.28041763542035,0.056921177748198416,0.049403362643458126,0.8231451894469363,0.0006771007355824402,2,0.6402223912161691,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.4545684977440512,1.0982271287604186,1.318920998825995,0.6655655727301157
67,150067,success,True,False,False,41,164.65800324344218,0.004946195492443091,0.0077691276537034115,0.8148348797768613,0.0006232663588090779,2,0.6608854188969648,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7261895638121398,1.4458789430681716,1.182400437986668,0.8714876820634249
68,150068,success,True,False,False,24,152.75381127300642,0.0048570175445791655,0.008026971696802887,0.8825222327076061,0.0007219136437636644,2,0.6987483329258173,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.72629633827179,1.6175232979198773,1.5938766377813813,1.2512685490656181
69,150069,success,True,False,False,21,145.08425100487196,0.004730621328727618,0.007968181280937792,0.8505709840779009,0.0005894038226446108,2,0.6549136671142181,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7068806178941816,1.5413909053953114,1.3866244885927124,1.0921794851432487
70,150070,success,True,False,False,23,157.04448033190994,0.0041313675465600615,0.007999183275266719,0.8469412444190563,0.0007034390140534457,2,0.6528705249822515,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7077760104617044,1.497785343133692,1.4459773596427925,1.1182302548878043
71,150071,success,True,False,False,35,154.88207895374862,0.004536798850646902,0.007996910404718616,0.8738202921972256,0.0005588095139969578,2,0.5890707394561943,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.6922274178764338,1.525938144422944,1.288046779857084,1.0207416117441375
72,150072,collision,False,True,False,7,-302.6672485182085,0.07286969875633198,0.04913184501042778,0.8717712805110482,0.0006663661153314543,2,0.6084157859213788,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7063174000144985,1.3894029783986646,1.6173826272308538,0.9240614051358221
73,150073,success,True,False,False,26,159.14367070410412,0.004968557949093734,0.007860870012754151,0.815649622653996,0.0007528202634045217,2,0.6327054568548187,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.6917305445502702,1.4170664805143645,1.35091722456456,1.0614238940303928
74,150074,success,True,False,False,27,149.42229515178306,0.004485209851171288,0.007948855742513472,0.8133159069669876,0.000563664311221758,2,0.5639208277499689,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.6552214928896525,1.3151730203053673,1.3464587209956618,0.9629188700658946
75,150075,success,True,False,False,32,155.16058183481277,0.00408063428622069,0.007969873327010601,0.8040259223006706,0.000595036789032165,2,0.6044261512531383,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7201656260762634,1.3970387625736373,1.4332061366921138,1.054153719186889
76,150076,collision,False,True,False,131,-173.860956614678,0.038228705834880757,0.07925050977459758,0.8598435494142356,0.0006032658143520594,2,0.5583086810584316,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.732019958848445,1.6009906286502653,1.4433242371501602,1.192630638752009
