episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
177,150177,collision,False,True,False,6,-294.15991276406913,0.052990738287837444,0.04806773418923804,0.9572931148644835,0.0006077663154990602,2,0.6016879719547251,mid_0.90_1.10,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|high_>=0.00055,1.5602085962731977,1.231198225311449,1.472086119837549,0.7644595961674862
178,150178,success,True,False,False,44,204.59252652655448,0.004986864525446398,0.007790913781352993,0.8768416591681217,0.00024901236633124714,0,0.7612339334968476,low_<0.90,low_<0.00025,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|low_<0.90|low_<0.00025,1.6178449160039838,1.4109252953040363,1.2719602643007477,1.0946464323360114
179,150179,collision,False,True,False,187,-180.46889897714448,0.03860238976911033,0.071323302014078,0.8282274391389001,0.00015662242393322422,2,0.8592751832554445,low_<0.90,low_<0.00025,delay_2,high_>=0.85,delay_2|high_>=0.85|low_<0.90|low_<0.00025,1.7213852405682868,1.446188742126951,0.9849258205223765,0.8018928835637371
180,150180,collision,False,True,False,132,0.05860180383012903,0.038748993144290526,0.0772060937472806,0.9327223733894994,7.783451782178013e-05,0,0.583028220121893,mid_0.90_1.10,low_<0.00025,delay_0,low_<0.70,delay_0|low_<0.70|mid_0.90_1.10|low_<0.00025,1.7313484722062793,1.6265866108327869,1.4203420365925155,1.2954473168127008
181,150181,success,True,False,False,23,161.9568521836193,0.004836426766694584,0.0077818773426170385,0.9253910474483382,0.0003940890700904257,0,0.8041944252508414,mid_0.90_1.10,mid_0.00025_0.00055,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|mid_0.90_1.10|mid_0.00025_0.00055,1.4490251122460336,1.2516510941575303,1.1743637026561686,1.0238810065683253
182,150182,success,True,False,False,15,155.1008165177604,0.003761733211012069,0.008023556946117671,1.0080698174757852,5.043089395110841e-05,0,0.7371064269967372,mid_0.90_1.10,low_<0.00025,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|mid_0.90_1.10|low_<0.00025,1.7120681636377728,1.7065899497259975,1.5193943576759292,1.443833617410923
183,150183,success,True,False,False,27,171.96045172310068,0.004894244502523105,0.007905742143866856,0.9665689636516143,0.0001892631247606886,0,0.7483885298601091,mid_0.90_1.10,low_<0.00025,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|mid_0.90_1.10|low_<0.00025,1.5192131636211912,1.4463404372670445,1.2439145818972628,1.1547804881706207
184,150184,success,True,False,False,14,135.1392008582589,0.004784156312230139,0.007936817515615147,0.9218299929185305,0.00025961249978917114,2,0.8395034588213319,mid_0.90_1.10,mid_0.00025_0.00055,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|mid_0.90_1.10|mid_0.00025_0.00055,1.7207110962634906,1.581469821635936,1.5024475756912103,1.1374206684023929
185,150185,collision,False,True,False,6,-289.97034026114915,0.043617555102468175,0.04905351654841816,1.1158076981224554,0.00016061340178323552,2,0.783191197120406,high_>1.10,low_<0.00025,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|high_>1.10|low_<0.00025,1.6664933445225367,1.4923096968842628,1.406457815868202,0.9069572853355674
186,150186,success,True,False,False,25,166.3009761247581,0.003726059125426605,0.008030282715939308,1.0085630466326896,0.00029323724805944566,2,0.9274574691622564,mid_0.90_1.10,mid_0.00025_0.00055,delay_2,high_>=0.85,delay_2|high_>=0.85|mid_0.90_1.10|mid_0.00025_0.00055,1.696900808562278,1.7320507688545248,1.5170105508427218,1.3702922503991863
187,150187,success,True,False,False,19,158.1944277588761,0.004938390714521643,0.00793261913721699,1.1170908594676718,0.00048091939780222026,0,0.7644314787201355,high_>1.10,mid_0.00025_0.00055,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|high_>1.10|mid_0.00025_0.00055,1.5029616547101157,1.6025205397259557,1.2898517320093301,1.3452715329251048
188,150188,success,True,False,False,27,169.90352397957398,0.004949617393448716,0.008008526702494745,0.9305386659674324,0.00014075376863549556,2,0.8177668176190944,mid_0.90_1.10,low_<0.00025,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|mid_0.90_1.10|low_<0.00025,1.6667429123876678,1.5700452094869797,1.4384754516164944,1.2495786587073796
189,150189,success,True,False,False,21,150.16028148486015,0.004514440552982229,0.007972605993871618,0.8366095658098566,0.0005648877558127053,2,0.9664191031577755,low_<0.90,high_>=0.00055,delay_2,high_>=0.85,delay_2|high_>=0.85|low_<0.90|high_>=0.00055,1.6965458281329209,1.5020395521169647,1.5531215739204187,1.1949173225879786
190,150190,success,True,False,False,25,149.14061369183923,0.003969908896162519,0.008315870077814869,0.9541345119194828,0.0007955297969559109,2,0.8437280533310114,mid_0.90_1.10,high_>=0.00055,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|mid_0.90_1.10|high_>=0.00055,1.7267156968109167,1.7320507688545248,1.5502005085030053,1.3999418753913964
191,150191,success,True,False,False,7,136.6578674531133,0.0036950076181380574,0.0054876291901789775,0.9142078169107248,0.0001765891509990774,0,0.9816189455416426,mid_0.90_1.10,low_<0.00025,delay_0,high_>=0.85,delay_0|high_>=0.85|mid_0.90_1.10|low_<0.00025,1.6318730120388132,1.425692162131003,1.4576322027957431,1.298593050692482
